date,Sheet,Casa,Collection,nr_ copo,treatment,period_lado,start time,end time,Net type,Name,Af unfed,Af part,Af fed ,Af semi,Af_gravid,Af male,Ag unfed,Ag part,Ag fed,Ag semi,Ag_gravid,Ag male ,At female,At male,africana,uniformis,Ms female,africana2,uniformis2,Ms male,Cx female,Cx male,Ae female,Othersp,Sp A female,Sp A male,Marcado.f,colour,Marcado.M,Marcado.m.colour,Marcado Ag f,Marcado Ag m,Observacoes,number
23/09/2004,262,CT5,exit,,0,0,0,00:00,,nelson,8,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,2998
23/09/2004,262,3161,exit,,0,0,0,00:00,,antonio,6,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,2999
25/09/2004,262,219,exit,,0,0,0,00:00,,edne,3,0,0,0,9,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3003
27/09/2004,262,219,exit,,0,0,0,00:00,,antonio,2,0,0,0,10,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,,3004
27/09/2004,262,3152,exit,,0,0,0,00:00,,edne,2,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3005
27/09/2004,262,1322,exit,,0,0,0,00:00,,nelson,10,0,0,0,14,87,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,NA,0,NA,0,0,,3006
28/09/2004,262,6,exit,,0,0,0,00:00,,nelson,7,0,0,0,5,56,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,NA,0,NA,0,0,,3012
28/09/2004,262,NA,exit,,0,0,0,00:00,,antonio,18,1,0,1,25,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,0,NA,0,0,,3013
28/09/2004,262,282,exit,,0,0,0,00:00,,edne,5,0,0,0,22,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3014
14/06/2004,263,300,exit,,0,0,0,00:00,,edne,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3018
14/06/2004,263,43,exit,,0,0,0,00:00,,antonio,3,0,0,0,13,31,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,NA,0,NA,0,0,,3019
15/06/2004,263,234,exit,,0,0,0,00:00,,antonio,0,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3021
15/06/2004,263,287,exit,,0,0,0,00:00,,edne,0,0,0,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3023
16/06/2004,263,287,exit,,0,0,0,00:00,,antonio,4,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3026
16/06/2004,263,219,exit,,0,0,0,00:00,,edne,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3028
17/06/2004,263,250,exit,,0,0,0,00:00,,edne,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3030
17/06/2004,263,300,exit,,0,0,0,00:00,,antonio,0,0,0,0,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3031
18/06/2004,263,300,exit,,0,0,0,00:00,,antonio,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3034
20/06/2004,263,235,exit,,0,0,0,00:00,,edne,1,0,0,1,15,49,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3035
19/06/2004,263,282,exit,,0,0,0,00:00,,edne,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3036
21/06/2004,263,282,exit,,0,0,0,00:00,,antonio,2,0,0,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3039
21/06/2004,263,249,exit,,0,0,0,00:00,,edne,1,0,0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3040
07/06/2004,264,3161,exit,,0,0,0,00:00,,nelson,1,0,0,0,2,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3043
08/06/2004,264,325,exit,,0,0,0,00:00,,nelson,6,0,0,0,26,33,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3047
08/06/2004,264,1130,exit,,0,0,0,00:00,,antonio,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3048
08/06/2004,264,24,exit,,0,0,0,00:00,,lima,11,0,0,0,11,51,3,0,0,0,1,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,NA,0,NA,0,0,,3050
09/06/2004,264,CT5,exit,,0,0,0,00:00,,nelson,3,0,0,0,3,48,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3052
09/06/2004,264,281,exit,,0,0,0,00:00,,antonio,7,0,0,0,18,69,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3055
09/06/2004,264,287,exit,,0,0,0,00:00,,edne,2,0,0,0,20,25,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,,3056
10/06/2004,264,219,exit,,0,0,0,00:00,,nelson,5,0,0,0,15,68,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3057
10/06/2004,264,220,exit,,0,0,0,00:00,,antonio,6,0,0,0,3,41,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3059
10/06/2004,264,287,exit,,0,0,0,00:00,,edne,1,0,0,0,6,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3060
15/09/2004,265,1421,exit,,0,0,0,00:00,,antonio,0,0,0,0,17,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,0,0,,3069
15/09/2004,265,150,exit,,0,0,0,00:00,,edne,1,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3072
15/09/2004,265,225,exit,,0,0,0,00:00,,nelson,6,0,0,0,6,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,0,,3073
16/09/2004,265,manuel,exit,,0,0,0,00:00,,nelson,9,0,0,0,18,118,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,0,,3076
16/09/2004,265,3161,exit,,0,0,0,00:00,,antonio,8,0,0,0,4,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3078
16/09/2004,265,362,exit,,0,0,0,00:00,,edne,3,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3079
20/09/2004,265,1348,exit,,0,0,0,00:00,,antonio,3,0,0,0,1,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3081
20/09/2004,265,1391,exit,,0,0,0,00:00,,nelson,3,0,0,0,7,93,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,NA,0,NA,0,0,,3082
19/09/2004,265,216,exit,,0,0,0,00:00,,edne,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3085
21/09/2004,265,310,exit,,0,0,0,00:00,,antonio,1,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3086
20/07/2004,266,282,exit,,0,0,0,00:00,,nelson,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3092
20/07/2004,266,283,exit,,0,0,0,00:00,,edne,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3098
21/07/2004,266,225,exit,,0,0,0,00:00,,nelson,2,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3100
21/07/2004,266,150,exit,,0,0,0,00:00,,antonio,1,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3103
21/07/2004,266,287,exit,,0,0,0,00:00,,edne,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,0,,3105
22/07/2004,266,281,exit,,0,0,0,00:00,,antonio,2,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3109
22/07/2004,266,ct5,exit,,0,0,0,00:00,,nelson,3,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3110
14/11/2004,267,282,exit,,0,0,0,00:00,,nelson,15,0,0,0,2,93,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,NA,0,0,,3120
14/11/2004,267,281,exit,,0,0,0,00:00,,Ilda,7,0,0,0,1,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_gravid,NA,0,NA,0,0,,3121
14/11/2004,267,12,exit,,0,0,0,00:00,,anabela,0,0,0,0,7,54,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,NA,0,NA,0,0,,3122
14/11/2004,267,3156,exit,,0,0,0,00:00,,helena,16,0,0,3,21,137,3,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3123
14/11/2004,267,3155,exit,,0,0,0,00:00,,Ricardina,7,0,0,0,14,16,2,0,0,0,5,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,NA,0,NA,0,0,,3124
14/11/2004,267,6,exit,,0,0,0,00:00,,Mateus,21,0,0,0,51,73,1,0,0,1,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3125
14/11/2004,267,150,exit,,0,0,0,00:00,,marcia,16,0,0,1,3,71,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3126
16/11/2004,267,ct4,exit,,0,0,0,00:00,,emilia,5,0,0,0,12,9,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,0,NA,0,0,,3136
12/07/2004,268,411,exit,,0,0,0,00:00,,antonio,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,0,0,,3138
13/07/2004,268,43,exit,,0,0,0,00:00,,antonio,2,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3142
14/07/2004,268,43,exit,,0,0,0,00:00,,antonio,1,0,0,6,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3149
15/07/2004,268,338,exit,,0,0,0,00:00,,antonio,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3154
15/07/2004,268,287,exit,,0,0,0,00:00,,edne,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3155
19/07/2004,268,219,exit,,0,0,0,00:00,,nelson,2,0,0,1,12,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3159
19/07/2004,268,899,exit,,0,0,0,00:00,,antonio,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3161
15/11/2004,269,12,exit,,0,0,0,00:00,,Mateus,14,0,0,0,6,70,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,0,NA,0,0,,3163
15/11/2004,269,326,exit,,0,0,0,00:00,,Amelia,8,0,0,0,11,27,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3164
15/11/2004,269,3155,exit,,0,0,0,00:00,,Ilda,24,0,0,0,13,24,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3165
15/11/2004,269,282,exit,,0,0,0,00:00,,Ricardina,17,0,0,0,6,63,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_af,NA,0,NA,0,0,,3166
15/11/2004,269,3156,exit,,0,0,0,00:00,,helena,7,0,0,0,41,73,0,0,0,0,9,3,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,NA,0,NA,0,0,,3167
15/11/2004,269,3157,exit,,0,0,0,00:00,,halima,4,0,0,1,3,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3168
15/11/2004,269,6,exit,,0,0,0,00:00,,anabela,10,0,0,0,16,49,1,0,0,0,3,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,NA,1_af,NA,0,0,,3169
15/11/2004,269,150,exit,,0,0,0,00:00,,marcia,26,0,0,0,3,106,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,NA,0,NA,0,0,,3170
16/11/2004,269,326,exit,,0,0,0,00:00,,emilia,3,0,0,0,6,15,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3176
16/11/2004,269,24,exit,,0,0,0,00:00,,Amelia,10,0,0,0,61,99,13,0,0,0,18,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA,0,NA,0,0,,3177
16/11/2004,269,6,exit,,0,0,0,00:00,,Mateus,9,0,0,0,48,106,1,0,0,0,4,12,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,NA,1_af,NA,0,0,,3178
16/11/2004,269,12,exit,,0,0,0,00:00,,anabela,2,0,0,0,1,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3179
16/11/2004,269,3157,exit,,0,0,0,00:00,,halima,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,0,,3180
16/11/2004,269,282,exit,,0,0,0,00:00,,marcia,3,0,0,0,3,74,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1_af,NA,0,0,,3181
16/11/2004,269,150,exit,,0,0,0,00:00,,Ricardina,7,0,0,0,3,89,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,0,,3182
16/11/2004,269,3156,exit,,0,0,0,00:00,,nelson,20,0,0,0,16,77,5,0,0,0,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,1_af,NA,0,0,,3183
16/11/2004,269,1134,exit,,0,0,0,00:00,,Ilda,8,0,0,0,41,56,3,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3184
02/07/2004,270,287,exit,,0,0,0,00:00,,edne,9,0,0,1,4,15,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3186
03/07/2004,270,355,exit,,0,0,0,00:00,,edne,9,0,0,0,30,151,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,NA,0,NA,0,0,,3187
05/07/2004,270,283,exit,,0,0,0,00:00,,edne,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3190
05/07/2004,270,1327,exit,,0,0,0,00:00,,antonio,0,0,0,0,2,28,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3191
06/07/2004,270,220,exit,,0,0,0,00:00,,antonio,1,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3192
06/07/2004,270,283,exit,,0,0,0,00:00,,edne,3,1,0,11,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3196
07/07/2004,270,417,exit,,0,0,0,00:00,,antonio,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,0,0,,3202
07/07/2004,270,282,exit,,0,0,0,00:00,,edne,5,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3205
08/07/2004,270,150,exit,,0,0,0,00:00,,antonio,8,0,0,0,15,51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3209
12/07/2004,270,282,exit,,0,0,0,00:00,,edne,6,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,NA,0,NA,0,0,,3211
22/06/2004,271,150,exit,,0,0,0,00:00,,antonio,7,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3214
28/06/2004,271,411,exit,,0,0,0,00:00,,antonio,1,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,NA,0,0,,3219
29/06/2004,271,325,exit,,0,0,0,00:00,,edne,5,0,0,0,7,128,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3224
28/06/2004,271,282,exit,,0,0,0,00:00,,blank,8,2,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,0,NA,0,0,,3225
30/06/2004,271,287,exit,,0,0,0,00:00,,antonio,23,0,0,0,29,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NA,0,NA,0,0,,3228
30/06/2004,271,219,exit,,0,0,0,00:00,,antonio,15,0,0,0,25,46,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3229
01/07/2004,271,282,exit,,0,0,0,00:00,,antonio,2,0,0,0,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3236
04/11/2003,272,283,exit,,0,0,0,00:00,,domingas,12,0,0,0,2,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3239
04/11/2003,272,gostavo,exit,,0,0,0,00:00,,nelson,9,0,0,1,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3240
04/11/2003,272,jorge,exit,,0,0,0,00:00,,nelson,12,0,0,0,2,48,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,0,NA,0,0,,3241
04/11/2003,272,282,exit,,0,0,0,00:00,,domingas,12,0,0,2,1,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3243
05/11/2003,272,185,exit,,0,0,0,00:00,,tomas,4,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,NA,0,NA,0,0,,3246
05/11/2003,272,289,exit,,0,0,0,00:00,,nelson,20,1,0,0,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3248
05/11/2003,272,3,exit,,0,0,0,00:00,,nelson,5,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3249
06/11/2003,272,291,exit,,0,0,0,00:00,,domingas,3,0,0,0,28,32,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3253
06/11/2003,272,39,exit,,0,0,0,00:00,,domingas,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3257
23/10/2003,273,219,exit,,0,0,0,00:00,,nelson,4,0,0,0,32,22,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3263
23/10/2003,273,234,exit,,0,0,0,00:00,,domingas,1,0,0,0,70,48,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3264
23/10/2003,273,220,exit,,0,0,0,00:00,,nelson,6,0,0,0,17,3,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3267
23/10/2003,273,236,exit,,0,0,0,00:00,,domingas,0,0,0,0,12,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3268
26/10/2003,273,6,exit,,0,0,0,00:00,,dc,9,0,0,0,16,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,NA,0,NA,0,0,,3283
25/10/2003,273,2,exit,,0,0,0,00:00,,dc,12,0,0,0,10,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3284
26/10/2003,273,7,exit,,0,0,0,00:00,,dc,7,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,0,0,,3285
24/10/2003,273,ct4,exit,,0,0,0,00:00,,nelson,6,0,0,0,68,13,5,0,0,0,2,10,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,NA,0,NA,0,0,,3286
23/07/2004,274,235,exit,,0,0,0,00:00,,edne,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,0,0,,3290
26/07/2004,274,249,exit,,0,0,0,00:00,,edne,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3291
26/07/2004,274,219,exit,,0,0,0,00:00,,nelson,1,0,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3295
27/07/2004,274,1323,exit,,0,0,0,00:00,,nelson,2,0,0,0,14,109,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,NA,0,NA,0,0,,3302
27/07/2004,274,1360,exit,,0,0,0,00:00,,antonio,4,0,0,1,10,80,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3303
27/07/2004,274,250,exit,,0,0,0,00:00,,edne,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3304
28/07/2004,274,310,exit,,0,0,0,00:00,,antonio,1,0,0,0,26,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3310
28/07/2004,274,1360,exit,,0,0,0,00:00,,nelson,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3311
29/07/2004,274,1326,exit,,0,0,0,00:00,,nelson,2,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3313
31/07/2004,275,287,exit,,0,0,0,00:00,,edne,2,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3316
28/07/2004,275,287,exit,,0,0,0,00:00,,edne,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3317
02/08/2004,275,gildo,exit,,0,0,0,00:00,,nelson,5,0,0,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,NA,0,NA,0,0,,3319
02/08/2004,275,219,exit,,0,0,0,00:00,,antonio,4,0,0,0,30,79,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3322
02/08/2004,275,287,exit,,0,0,0,00:00,,edne,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3324
03/08/2004,275,282,exit,,0,0,0,00:00,,antonio,6,0,0,0,8,39,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,,3327
03/08/2004,275,234,exit,,0,0,0,00:00,,nelson,4,0,0,0,12,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3328
03/08/2004,275,1422,exit,,0,0,0,00:00,,antonio,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,NA,0,NA,0,0,,3334
05/08/2004,275,1423,exit,,0,0,0,00:00,,antonio,0,0,0,0,3,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,NA,0,NA,0,0,,3335
04/08/2004,275,281,exit,,0,0,0,00:00,,antonio,6,0,0,1,10,33,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3339
14/10/2004,276,3155,exit,,0,0,0,00:00,,antonio,12,0,0,4,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3350
14/10/2004,276,3154,exit,,0,0,0,00:00,,nelson,61,0,0,0,11,316,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,NA,0,NA,0,0,,3351
15/10/2004,276,251,exit,,0,0,0,00:00,,edne,2,0,0,1,23,26,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,,3359
