number,Plate,row,col,Casa,Data,Coll,Especies,Numero,Amostra,abdomen,Resultado
2161,163,a,7,3804,07/03/2007,l,funestus,10,1,unfed,0
2162,163,b,7,3804,07/03/2007,l,funestus,10,1,unfed,0
2163,163,c,7,3804,07/03/2007,l,funestus,10,1,unfed,0
2164,163,d,7,3804,07/03/2007,l,funestus,10,1,unfed,0
2165,163,e,7,3804,07/03/2007,l,funestus,10,1,unfed,0
2167,163,g,7,680,07/12/2005,l,gambiae,5,1,unfed,0
2168,163,h,7,3002,07/12/2005,l,gambiae,10,1,unfed,1
2169,163,a,8,1415,08/12/2005,l,gambiae,5,1,unfed,0
2170,163,b,8,3804,07/03/2007,l,funestus,10,1,unfed,0
2175,163,g,8,64,11/01/2002,l,funestus,10,1,unfed,0
2176,163,h,8,64,11/01/2002,l,funestus,10,1,unfed,0
2179,163,c,9,20,27/01/2002,t,funestus,10,1,unfed,0
2180,163,d,9,20,27/01/2002,t,funestus,10,1,unfed,0
2181,163,e,9,20,27/01/2002,t,funestus,8,1,unfed,3
2185,163,a,10,405,28/01/2002,l,funestus,7,1,unfed,0
2186,163,b,10,404,28/01/2002,l,funestus,8,1,unfed,0
2188,163,d,10,222/b,22/08/2009,l,funestus,10,1,unfed,0
2189,163,e,10,23,23/08/2005,l,gambiae,10,1,unfed,0
2190,163,f,10,24,11/12/2006,l,funestus,10,1,unfed,1
2191,163,g,10,425,12/12/2001,t,gambiae,10,1,unfed,0
2192,163,h,10,ct3,17/12/2001,l,funestus,10,1,unfed,0
2193,163,a,11,ct3,17/12/2001,l,funestus,10,1,unfed,0
2194,163,b,11,ct3,17/12/2001,l,funestus,10,1,unfed,0
2195,163,c,11,ct3,17/12/2001,l,funestus,10,1,unfed,0
2196,163,d,11,ct3,17/12/2001,l,funestus,10,1,unfed,0
2197,163,e,11,ct5,12/12/2001,r,funestus,6,1,unfed,0
2198,163,f,11,251,12/12/2002,l,gambiae,10,1,unfed,3
2201,163,a,12,23,12/12/2006,l,funestus,10,1,unfed,0
2202,163,b,12,3280,12/12/2006,l,funestus,10,1,unfed,0
2204,163,d,12,3280,12/12/2006,l,funestus,10,1,unfed,0
2205,163,e,12,3280,12/12/2006,l,funestus,10,1,unfed,0
2206,163,f,12,3280,12/12/2006,l,funestus,10,1,unfed,1
2207,163,g,12,23,12/12/2006,l,funestus,10,1,unfed,0
2208,163,h,12,23,12/12/2006,l,funestus,10,1,unfed,1
2326,164,f,3,1126,22/11/2004,l,gambiae,10,1,unfed,3
2334,164,f,4,222,31/01/2006,l,funestus,10,1,unfed,0
2335,164,g,4,222,31/01/2006,l,funestus,10,1,unfed,0
2336,164,h,4,222,31/01/2006,l,funestus,10,1,unfed,0
2337,164,a,5,222,31/01/2006,t,funestus,10,1,unfed,0
2338,164,b,5,222,31/01/2006,t,funestus,10,1,unfed,0
2339,164,c,5,222,31/01/2006,l,funestus,10,1,unfed,0
2340,164,d,5,222,31/01/2006,t,funestus,10,1,unfed,0
2341,164,e,5,222,31/01/2006,t,funestus,10,1,unfed,0
2342,164,f,5,222,31/01/2006,t,funestus,10,1,unfed,0
2343,164,g,5,222,31/01/2006,t,funestus,10,1,unfed,0
2344,164,h,5,222,31/01/2006,t,funestus,10,1,unfed,0
2345,164,a,6,23,01/02/2005,l,gambiae,10,1,unfed,0
2346,164,b,6,23,01/02/2005,l,gambiae,10,1,unfed,0
2347,164,c,6,23,01/02/2005,l,gambiae,9,1,unfed,1
2348,164,d,6,1542,01/02/2004,l,gambiae,10,1,unfed,0
2349,164,e,6,23,01/02/2005,l,gambiae,10,1,unfed,0
2350,164,f,6,222,31/01/2006,t,funestus,10,1,unfed,0
2351,164,g,6,1542,01/02/2004,l,gambiae,10,1,unfed,0
2352,164,h,6,alberto,08/03/2010,l,funestus,10,1,unfed,0
2353,164,a,7,alberto,08/03/2010,l,funestus,10,1,unfed,0
2354,164,b,7,alberto,08/03/2010,l,funestus,10,1,unfed,0
2355,164,c,7,ct4,24/01/2002,l,funestus,10,1,unfed,3
2356,164,d,7,ct4,24/01/2002,l,funestus,10,1,unfed,0
2358,164,f,7,ct4,24/01/2002,l,funestus,10,1,unfed,0
2359,164,g,7,ct4,24/01/2002,l,funestus,10,1,unfed,1
2360,164,h,7,ct4,24/01/2002,l,funestus,10,1,unfed,1
2361,164,a,8,3234,25/01/2007,l,funestus,10,1,unfed,0
2362,164,b,8,222,25/01/2007,l,funestus,10,1,unfed,3
2363,164,c,8,3234,25/01/2007,l,funestus,10,1,unfed,0
2364,164,d,8,ct4,25/01/2002,l,gambiae,10,1,unfed,0
2365,164,e,8,ct4,25/01/2002,l,gambiae,10,1,unfed,0
2366,164,f,8,ct4,25/01/2002,l,gambiae,10,1,unfed,0
2367,164,g,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2368,164,h,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2370,164,b,9,222,25/01/2007,l,funestus,10,1,unfed,2
2371,164,c,9,222,25/01/2007,l,funestus,7,1,unfed,3
2373,164,e,9,222,25/01/2007,l,funestus,10,1,unfed,0
2374,164,f,9,222,25/01/2007,l,funestus,10,1,unfed,0
2375,164,g,9,222,25/01/2007,l,funestus,10,1,unfed,2
2376,164,h,9,411,19/02/2002,t,funestus,10,1,unfed,0
2377,164,a,10,1122,19/02/2002,t,funestus,8,1,unfed,0
2378,164,b,10,405,28/01/2002,l,funestus,10,1,unfed,0
2379,164,c,10,21,20/02/2002,l,funestus,10,1,unfed,0
2380,164,d,10,21,20/02/2002,l,funestus,10,1,unfed,0
2384,164,h,10,1122,19/02/2002,t,funestus,10,1,unfed,0
2385,164,a,11,21,20/02/2002,l,funestus,10,1,unfed,2
2386,164,b,11,21,20/02/2002,l,funestus,10,1,unfed,0
2390,164,f,11,21,20/02/2002,l,funestus,10,1,unfed,3
2398,164,f,12,35,06/03/2003,l,gambiae,10,1,unfed,0
2400,164,h,12,35,06/03/2003,l,gambiae,10,1,unfed,1
1063,165,g,1,1149,14/02/2002,l,funestus,10,1,unfed,3
1064,165,h,1,1149,14/02/2002,l,funestus,10,1,unfed,0
1071,165,g,2,146,14/02/2002,l,funestus,10,1,unfed,0
1072,165,h,2,146,14/02/2002,l,funestus,10,1,unfed,0
1074,165,b,3,11,15/02/2002,t,gambiae,10,1,unfed,0
1076,165,d,3,21,15/02/2002,l,gambiae,10,1,unfed,0
1077,165,e,3,21,15/02/2002,l,gambiae,10,1,unfed,0
1079,165,g,3,21,15/02/2002,l,gambiae,8,1,unfed,3
1080,165,h,3,11,15/02/2002,t,gambiae,10,1,unfed,3
1081,165,a,4,nao tem nr,15/02/2002,t,funestus,10,1,unfed,3
1082,165,b,4,nao tem nr,15/02/2002,t,funestus,10,1,unfed,0
1083,165,c,4,nao tem nr,15/02/2002,t,funestus,10,1,unfed,0
1089,165,a,5,222,22/01/2007,l,funestus,10,1,unfed,2
1091,165,c,5,222,22/01/2007,l,funestus,10,1,unfed,0
1094,165,f,5,ct3,23/01/2002,l,gambiae,10,1,unfed,0
1097,165,a,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1098,165,b,6,1070,23/01/2002,l,gambiae,10,1,unfed,0
1099,165,c,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1100,165,d,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1101,165,e,6,ct4,23/01/2002,l,funestus,10,1,unfed,3
1102,165,f,6,ct3,23/01/2002,l,funestus,10,1,unfed,0
1103,165,g,6,ct3,23/01/2002,l,funestus,10,1,unfed,3
1104,165,h,6,1415,16/02/2006,l,funestus,10,1,unfed,0
1105,165,a,7,1120,18/02/2002,t,gambiae,10,1,unfed,3
1106,165,b,7,409,18/02/2002,t,gambiae,10,1,unfed,3
1107,165,c,7,1120,18/02/2002,l,gambiae,10,1,unfed,0
1108,165,d,7,1120,18/02/2002,l,gambiae,10,1,unfed,0
1109,165,e,7,1120,18/02/2002,l,gambiae,10,1,unfed,0
1110,165,f,7,1120,18/02/2002,l,gambiae,10,1,unfed,0
1111,165,g,7,1120,18/02/2002,l,gambiae,10,1,unfed,0
1112,165,h,7,411,18/02/2002,l,gambiae,10,1,unfed,0
1113,165,a,8,1120,18/02/2002,l,funestus,10,1,unfed,0
1114,165,b,8,1120,18/02/2002,l,funestus,10,1,unfed,0
1115,165,c,8,1120,18/02/2002,l,funestus,10,1,unfed,2
1116,165,d,8,1120,18/02/2002,l,funestus,10,1,unfed,2
1117,165,e,8,411,18/02/2002,l,funestus,10,1,unfed,1
1118,165,f,8,411,18/02/2002,l,funestus,10,1,unfed,3
1119,165,g,8,411,18/02/2002,l,funestus,10,1,unfed,0
1120,165,h,8,411,18/02/2002,l,funestus,10,1,unfed,0
1121,165,a,9,411,19/02/2002,t,gambiae,10,1,unfed,0
1122,165,b,9,411,19/02/2002,t,gambiae,10,1,unfed,2
1123,165,c,9,411,19/02/2002,t,funestus,10,1,unfed,0
1124,165,d,9,411,19/02/2002,t,gambiae,10,1,unfed,2
1125,165,e,9,411,19/02/2002,t,gambiae,10,1,unfed,0
1126,165,f,9,411,19/02/2002,t,gambiae,10,1,unfed,0
1127,165,g,9,411,19/02/2002,t,funestus,10,1,unfed,0
1128,165,h,9,411,19/02/2002,t,funestus,10,1,unfed,0
1129,165,a,10,1122,19/02/2002,t,funestus,10,1,unfed,0
1130,165,b,10,1122,19/02/2002,t,funestus,10,1,unfed,3
1131,165,c,10,1122,19/02/2002,t,funestus,10,1,unfed,0
1132,165,d,10,1122,19/02/2002,t,funestus,10,1,unfed,0
1134,165,f,10,458,20/02/2002,l,gambiae,10,1,unfed,0
1135,165,g,10,405,28/01/2002,l,funestus,10,1,unfed,0
1136,165,h,10,405,28/01/2002,l,funestus,10,1,unfed,0
1137,165,a,11,ct4,29/01/2002,l,funestus,10,1,unfed,0
1138,165,b,11,ct4,29/01/2002,l,funestus,10,1,unfed,0
1139,165,c,11,ct4,29/01/2002,l,funestus,9,1,unfed,1
1140,165,d,11,ct4,29/01/2002,l,funestus,4,1,unfed,0
1141,165,e,11,200,30/01/2002,l,gambiae,5,1,unfed,0
1142,165,f,11,199,30/01/2002,l,gambiae,10,1,unfed,2
1143,165,g,11,199,30/01/2002,l,gambiae,10,1,unfed,1
1144,165,h,11,ct4,30/01/2002,l,funestus,10,1,unfed,0
1145,165,a,12,16,30/01/2002,t,funestus,4,1,unfed,0
1146,165,b,12,199,30/01/2002,l,funestus,10,1,unfed,0
1147,165,c,12,1110,30/01/2004,l,gambiae,10,1,unfed,0
1148,165,d,12,199,30/01/2002,l,funestus,10,1,unfed,3
1149,165,e,12,199,30/01/2002,l,funestus,10,1,unfed,0
1152,165,h,12,199,31/01/2002,l,gambiae,4,1,unfed,0
967,166,g,1,1149,14/02/2002,l,funestus,10,1,unfed,0
968,166,h,1,1149,14/02/2002,l,funestus,10,1,unfed,3
969,166,a,2,1144,22/01/2002,l,gambiae,10,1,unfed,0
970,166,b,2,1144,22/01/2002,l,gambiae,10,1,unfed,1
971,166,c,2,1144,22/01/2002,l,gambiae,9,1,unfed,0
972,166,d,2,n/nr,22/01/2002,l,funestus,10,1,unfed,0
973,166,e,2,n/nr,22/01/2002,l,funestus,10,1,unfed,0
974,166,f,2,1144,22/01/2002,l,funestus,10,1,unfed,2
975,166,g,2,1144,22/01/2002,l,funestus,10,1,unfed,0
976,166,h,2,1144,22/01/2002,l,funestus,10,1,unfed,0
977,166,a,3,alberto,08/03/2010,l,funestus,10,1,unfed,0
979,166,c,3,222/2,19/09/2009,l,funestus,10,1,unfed,0
982,166,f,3,222/2,19/09/2009,l,funestus,10,1,unfed,0
985,166,a,4,922,01/10/2009,l,funestus,10,1,unfed,0
986,166,b,4,922,01/10/2009,l,funestus,10,1,unfed,0
987,166,c,4,222,01/10/2009,l,funestus,10,1,unfed,0
988,166,d,4,922,01/10/2009,l,funestus,10,1,unfed,0
989,166,e,4,222,01/10/2009,l,funestus,10,1,unfed,0
990,166,f,4,922,01/10/2009,l,funestus,10,1,unfed,0
991,166,g,4,922,01/10/2009,l,funestus,10,1,unfed,0
992,166,h,4,922,01/10/2009,l,funestus,10,1,unfed,0
993,166,a,5,330,06/10/2005,l,funestus,5,1,unfed,0
994,166,b,5,3158,06/10/2005,l,funestus,5,1,unfed,3
995,166,c,5,330,06/10/2005,l,funestus,4,1,unfed,0
996,166,d,5,330,06/10/2005,l,funestus,5,1,unfed,0
1009,166,a,7,1542,06/12/2005,l,gambiae,1,1,unfed,0
1012,166,d,7,1542,06/12/2005,l,gambiae,1,1,unfed,0
1013,166,e,7,1542,06/12/2005,l,gambiae,5,1,unfed,0
1015,166,g,7,1542,06/12/2005,l,gambiae,1,1,unfed,0
1016,166,h,7,1542,06/12/2005,l,gambiae,1,1,unfed,0
1018,166,b,8,1415,07/12/2005,l,funestus,5,1,unfed,0
1019,166,c,8,1415,07/12/2005,l,funestus,5,1,unfed,3
1020,166,d,8,1542,07/12/2005,l,funestus,5,1,unfed,0
1021,166,e,8,1415,07/12/2005,l,funestus,10,1,unfed,3
1022,166,f,8,1415,07/12/2005,l,funestus,1,1,unfed,2
1031,166,g,9,425,11/12/2001,l,funestus,10,1,unfed,0
1033,166,a,10,24,11/12/2006,l,funestus,10,1,unfed,1
1034,166,b,10,24,11/12/2006,l,funestus,10,1,unfed,1
1035,166,c,10,43,11/12/2006,l,funestus,10,1,unfed,0
1036,166,d,10,43,11/12/2006,l,funestus,10,1,unfed,0
1037,166,e,10,24,11/12/2006,l,funestus,10,1,unfed,0
1038,166,f,10,24,11/12/2006,l,funestus,10,1,unfed,0
1039,166,g,10,43,11/12/2006,l,funestus,10,1,unfed,1
1040,166,h,10,43,11/12/2006,l,funestus,10,1,unfed,1
1041,166,a,11,ct4,12/12/2001,l,funestus,10,1,unfed,3
1042,166,b,11,ct4,12/12/2001,l,funestus,10,1,unfed,0
1044,166,d,11,16,20/01/2007,l,gambiae,10,1,unfed,0
1045,166,e,11,16,20/01/2007,l,gambiae,9,1,unfed,0
1047,166,g,11,1065,12/02/2002,t,funestus,10,1,unfed,0
1049,166,a,12,146,14/02/2002,l,gambiae,10,1,unfed,0
1050,166,b,12,1133,14/02/2002,l,gambiae,10,1,unfed,0
1051,166,c,12,3280,12/12/2006,l,funestus,10,1,unfed,0
1052,166,d,12,3280,12/12/2006,l,funestus,10,1,unfed,0
1053,166,e,12,23,12/12/2006,l,funestus,10,1,unfed,0
1054,166,f,12,3280,12/12/2006,l,funestus,10,1,unfed,0
1055,166,g,12,3280,12/12/2006,l,funestus,10,1,unfed,0
1056,166,h,12,23,12/12/2006,l,funestus,10,1,unfed,0
880,167,h,2,1012,05/02/2002,l,funestus,10,1,unfed,0
881,167,a,3,ct1,06/02/2002,l,gambiae,10,1,unfed,0
883,167,c,3,ct3,06/02/2002,l,funestus,10,1,unfed,0
884,167,d,3,ct4,14/01/2002,l,funestus,10,1,unfed,0
885,167,e,3,ct4,14/01/2002,l,funestus,9,1,unfed,0
886,167,f,3,1012,14/01/2002,t,funestus,10,1,unfed,3
887,167,g,3,82,14/01/2003,l,gambiae,10,1,unfed,0
888,167,h,3,ct3,06/02/2002,l,gambiae,5,1,unfed,0
889,167,a,4,222,06/02/2007,l,funestus,10,1,unfed,0
890,167,b,4,222,06/02/2007,l,funestus,10,1,unfed,1
891,167,c,4,222,06/02/2007,l,funestus,10,1,unfed,2
892,167,d,4,222,06/02/2007,l,funestus,10,1,unfed,0
894,167,f,4,222,06/02/2007,l,funestus,10,1,unfed,0
897,167,a,5,6,07/02/2002,l,funestus,10,1,unfed,1
898,167,b,5,6,07/02/2002,l,funestus,10,1,unfed,0
899,167,c,5,n/nr,07/02/2002,t,funestus,10,1,unfed,0
911,167,g,6,626,01/12/2004,l,gambiae,8,1,unfed,1
912,167,h,6,3088,01/12/2004,l,gambiae,8,1,unfed,0
914,167,b,7,121,10/02/2002,l,funestus,10,1,unfed,0
915,167,c,7,121,10/02/2002,l,funestus,10,1,unfed,2
916,167,d,7,121,10/02/2002,l,funestus,10,1,unfed,0
917,167,e,7,121,10/02/2002,l,funestus,10,1,unfed,3
918,167,f,7,121,10/02/2002,l,funestus,10,1,unfed,3
919,167,g,7,121,10/02/2002,l,funestus,10,1,unfed,0
920,167,h,7,121,10/02/2002,l,funestus,10,1,unfed,0
921,167,a,8,21,12/02/2002,l,gambiae,9,1,unfed,0
923,167,c,8,24,16/01/2007,l,funestus,10,1,unfed,0
924,167,d,8,24,16/01/2007,l,funestus,10,1,unfed,0
925,167,e,8,24,11/02/2007,l,funestus,10,1,unfed,0
927,167,g,8,24,16/01/2007,l,funestus,10,1,unfed,0
928,167,h,8,24,16/01/2007,l,funestus,10,1,unfed,0
929,167,a,9,3236,17/01/2007,l,funestus,10,1,unfed,0
930,167,b,9,3236,17/01/2007,l,funestus,10,1,unfed,0
931,167,c,9,3236,17/01/2007,l,funestus,10,1,unfed,0
932,167,d,9,3236,17/01/2007,l,funestus,10,1,unfed,0
944,167,h,10,72,12/02/2002,t,funestus,10,1,unfed,0
945,167,a,11,38,13/02/2002,t,funestus,10,1,unfed,0
946,167,b,11,38,13/02/2002,t,funestus,10,1,unfed,0
947,167,c,11,743,13/02/2002,t,funestus,7,1,unfed,0
953,167,a,12,1542,05/04/2005,l,gambiae,10,1,unfed,0
954,167,b,12,1542,05/04/2005,l,gambiae,10,1,unfed,0
955,167,c,12,1133,14/02/2002,l,gambiae,10,1,unfed,3
958,167,f,12,ricardina ,28/05/2007,l,funestus,10,1,unfed,3
959,167,g,12,imo,28/05/2007,l,funestus,10,1,unfed,0
960,167,h,12,imo,28/05/2007,l,funestus,10,1,unfed,0
2603,168,c,2,222/2,11/09/2009,l,funestus,10,1,unfed,0
2604,168,d,2,222/2,11/09/2009,l,funestus,10,1,unfed,3
2605,168,e,2,222/2,11/09/2009,l,funestus,10,1,unfed,0
2606,168,f,2,222/2,11/09/2009,l,funestus,9,1,unfed,0
2607,168,g,2,222/2,11/09/2009,l,funestus,10,1,unfed,0
2609,168,a,3,3890,22/09/2009,l,funestus,10,1,unfed,0
2610,168,b,3,3890,22/09/2009,l,funestus,10,1,unfed,0
2611,168,c,3,3890,22/09/2009,l,funestus,10,1,unfed,0
2612,168,d,3,222/2,20/09/2009,l,funestus,10,1,unfed,1
2613,168,e,3,222/2,20/09/2009,l,funestus,10,1,unfed,0
2614,168,f,3,222/2,20/09/2009,l,funestus,10,1,unfed,0
2615,168,g,3,222/2,20/09/2009,l,funestus,10,1,unfed,0
2616,168,h,3,222/2,20/09/2009,l,funestus,10,1,unfed,0
2628,168,d,5,222/a,06/10/2009,l,funestus,10,1,unfed,0
2629,168,e,5,222/a,06/10/2009,l,funestus,10,1,unfed,0
2633,168,a,6,1542,10/10/2006,l,funestus,10,1,unfed,0
2634,168,b,6,1542,10/10/2006,l,funestus,10,1,unfed,0
2636,168,d,6,3158,10/10/2005,l,funestus,5,1,unfed,0
2637,168,e,6,3165,10/10/2005,l,funestus,5,1,unfed,0
2644,168,d,7,222,17/10/2005,t,funestus,10,1,unfed,0
2646,168,f,7,3279,18/10/2004,l,gambiae,9,1,unfed,1
2658,168,b,9,3279,27/10/2004,l,gambiae,10,1,unfed,0
2659,168,c,9,3279,27/10/2004,l,gambiae,10,1,unfed,0
2660,168,d,9,222,11/05/2009,l,funestus,7,1,unfed,0
2661,168,e,9,1327,11/05/2004,l,gambiae,10,1,unfed,0
2662,168,f,9,1081,11/12/2001,l,gambiae,10,1,unfed,0
2663,168,g,9,425,11/12/2001,l,funestus,10,1,unfed,0
2664,168,h,9,ct4,11/12/2001,l,funestus,10,1,unfed,2
2669,168,e,10,1542,23/05/2004,l,gambiae,8,1,unfed,0
2671,168,g,10,263,24/05/2004,l,gambiae,8,1,unfed,0
2687,168,g,12,1542,20/11/2006,l,gambiae,10,1,unfed,0
2505,169,a,2,222/a,13/09/2009,l,funestus,10,1,unfed,0
2506,169,b,2,222/a,13/09/2009,l,funestus,10,1,unfed,2
2513,169,a,3,222/2,22/09/2009,l,funestus,10,1,unfed,0
2514,169,b,3,222/2,22/09/2009,l,funestus,10,1,unfed,0
2515,169,c,3,222/2,22/09/2009,l,funestus,10,1,unfed,0
2516,169,d,3,222/2,22/09/2009,l,funestus,10,1,unfed,0
2517,169,e,3,222/2,22/09/2009,l,funestus,10,1,unfed,0
2518,169,f,3,ct3,06/02/2002,l,funestus,10,1,unfed,0
2519,169,g,3,ct4,06/02/2002,l,funestus,10,1,unfed,0
2520,169,h,3,ct4,06/02/2002,l,funestus,10,1,unfed,0
2523,169,c,4,ct1,07/02/2002,l,gambiae,10,1,unfed,0
2525,169,e,4,33,07/02/2002,l,funestus,10,1,unfed,0
2526,169,f,4,33,07/02/2002,l,funestus,10,1,unfed,0
2527,169,g,4,33,07/02/2002,l,funestus,10,1,unfed,0
2528,169,h,4,33,07/02/2002,l,funestus,10,1,unfed,0
2529,169,a,5,1354,07/02/2004,l,gambiae,9,1,unfed,3
2530,169,b,5,1354,07/02/2004,l,gambiae,10,1,unfed,2
2531,169,c,5,1354,07/02/2004,l,gambiae,10,1,unfed,0
2538,169,b,6,ct1,08/02/2002,l,funestus,10,1,unfed,2
2539,169,c,6,222,07/02/2010,t,funestus,4,1,unfed,0
2540,169,d,6,ct3,08/02/2002,l,funestus,10,1,unfed,0
2542,169,f,6,ct4,23/01/2002,l,funestus,10,1,unfed,0
2543,169,g,6,ct4,23/01/2002,l,funestus,10,1,unfed,0
2544,169,h,6,ct4,23/01/2002,l,funestus,10,1,unfed,3
2553,169,a,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2554,169,b,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2556,169,d,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2557,169,e,8,3234,25/01/2007,l,funestus,10,1,unfed,0
2558,169,f,8,ct1,25/01/2002,l,funestus,10,1,unfed,0
2559,169,g,8,411,18/02/2002,l,funestus,10,1,unfed,1
2560,169,h,8,411,18/02/2002,l,funestus,10,1,unfed,0
2561,169,a,9,411,19/02/2002,t,funestus,10,1,unfed,0
2562,169,b,9,411,19/02/2002,t,funestus,10,1,unfed,0
2563,169,c,9,411,19/02/2002,t,funestus,10,1,unfed,0
2569,169,a,10,1081,11/12/2001,l,funestus,10,1,unfed,0
2571,169,c,10,34,03/08/2004,l,gambiae,7,1,unfed,0
2576,169,h,10,84,03/08/2009,l,funestus,10,1,unfed,0
2577,169,a,11,84,03/08/2009,l,funestus,10,1,unfed,0
2578,169,b,11,84,03/08/2009,l,funestus,10,1,unfed,0
2579,169,c,11,182,04/02/2002,l,funestus,10,1,unfed,0
2580,169,d,11,84,03/08/2009,l,funestus,10,1,unfed,0
2581,169,e,11,84,03/08/2009,l,funestus,10,1,unfed,0
2585,169,a,12,16,20/01/2007,l,funestus,10,1,unfed,1
2586,169,b,12,409,21/01/2002,l,gambiae,8,1,unfed,0
2587,169,c,12,71,21/01/2002,l,funestus,10,1,unfed,0
2588,169,d,12,71,21/01/2002,l,funestus,10,1,unfed,0
2589,169,e,12,409,21/01/2002,l,funestus,10,1,unfed,0
,201,f,1,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,g,1,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,h,1,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,a,2,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,b,2,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,c,2,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,d,2,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,e,2,1328,18/03/2010,l,gambiae,10,1,unfed,0
,201,f,2,458,20/02/2002,l,funestus,10,1,unfed,0
,201,g,2,458,20/02/2002,l,funestus,10,1,unfed,0
,201,h,2,458,20/02/2002,l,funestus,10,1,unfed,0
,201,a,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,b,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,c,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,d,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,e,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,f,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,g,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,h,3,458,20/02/2002,l,funestus,10,1,unfed,0
,201,a,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,b,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,c,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,d,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,e,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,f,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,g,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,h,4,458,20/02/2002,l,funestus,10,1,unfed,0
,201,a,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,b,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,c,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,d,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,e,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,f,5,458,20/02/2002,l,funestus,10,1,unfed,0
,201,g,5,carlitos,08/06/2010,l,gambiae,10,1,unfed,0
,201,h,5,carlitos,08/06/2010,l,gambiae,10,1,unfed,0
,201,a,6,carlitos,08/06/2010,l,gambiae,10,1,unfed,0
,201,b,6,carlitos,08/06/2010,l,gambiae,10,1,unfed,0
,201,c,6,carlitos,08/06/2010,l,gambiae,10,1,unfed,0
,201,d,6,24,10/07/2008,l,funestus,10,1,unfed,0
,201,e,6,24,10/07/2008,l,funestus,10,1,unfed,0
,201,f,6,24,10/07/2008,l,funestus,10,1,unfed,0
,201,g,6,24,10/07/2008,l,funestus,10,1,unfed,0
,201,h,6,24,10/07/2008,l,funestus,10,1,unfed,0
,201,a,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,b,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,c,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,d,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,e,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,f,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,g,7,24,10/07/2008,l,funestus,10,1,unfed,0
,201,h,7,1328,25/03/2010,l,gambiae,10,1,unfed,0
,201,a,8,1328,25/03/2010,l,gambiae,10,1,unfed,0
,201,b,8,1328,25/03/2010,l,gambiae,10,1,unfed,0
,201,c,8,1328,25/03/2010,l,gambiae,10,1,unfed,0
,201,d,8,1328,25/03/2010,l,gambiae,10,1,unfed,0
,201,e,8,1328,25/03/2010,l,gambiae,8,1,unfed,0
,201,f,8,carlitos,10/06/2010,l,gambiae,10,1,unfed,0
,201,g,8,carlitos,10/06/2010,l,gambiae,10,1,unfed,0
,201,h,8,carlitos,10/06/2010,l,gambiae,10,1,unfed,0
,201,a,9,1645,08/06/2010,l,funestus,10,1,unfed,0
,201,b,9,1645,08/06/2010,l,funestus,10,1,unfed,0
,201,c,9,1645,08/06/2010,l,funestus,10,1,unfed,0
,201,d,9,1645,08/06/2010,l,funestus,10,1,unfed,0
,201,e,9,1328,15/03/2010,l,gambiae,10,1,unfed,0
,201,f,9,1328,15/03/2010,l,gambiae,10,1,unfed,0
,201,g,9,1328,15/03/2010,l,gambiae,10,1,unfed,0
,201,h,9,1328,15/03/2010,l,gambiae,5,1,unfed,0
,201,f,10,1708,16/04/2010,l,gambiae,10,1,unfed,0
,201,g,10,1708,16/04/2010,l,gambiae,10,1,unfed,0
,201,h,10,1708,16/04/2010,l,gambiae,6,1,unfed,0
,201,a,11,1328,22/03/2010,l,gambiae,10,1,unfed,0
